user-id,top_categories,most_played_publisher,most_played_platform,average_spending,favorite_tags
237704094,"Single-player, Steam Achievements, Full controller support",Galactic Cafe,windows;mac;linux,18.3975,"Survival, Open World, Multiplayer, Racing, Soccer"
146427029,"Steam Achievements, Valve Anti-Cheat enabled, Steam Trading Cards",Valve,windows;mac;linux,6.24625,"Free to Play, Multiplayer, Survival, Zombies, FPS"
201769914,"Multi-player, Online Multi-Player, MMO",RETO MOTO,windows,0,"Multiplayer, World War II, Free to Play"
254320799,"Single-player, Multi-player, MMO",Nexon Korea Corporation,windows,0,"Multiplayer, Free to Play, Zombies"
133729675,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
35330593,"Multi-player, Steam Trading Cards, Single-player",Valve,windows;mac;linux,9.434,"FPS, Free to Play, Strategy, Multiplayer, Action"
144824885,"Steam Achievements, Single-player, Steam Trading Cards",Rockstar Games,windows,11.842,"Action, Open World, Multiplayer, Free to Play, FPS"
82448039,"Single-player, Co-op, Steam Achievements",Valve,windows;mac;linux,7.19,"Puzzle, First-Person, Co-op"
99077905,"Single-player, Steam Achievements, Steam Cloud",Bethesda Softworks,windows,13.5730137,"Action, FPS, Open World, Strategy, Co-op"
130146848,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
249096057,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
34618463,"Single-player, Multi-player, Cross-Platform Multiplayer",Codemasters;Feral Interactive Linux,windows;linux,29.99,"Simulation, Racing, Sports"
304032401,Single-player,Atari,windows,6.99,"Classic, Simulation, Management"
101395260,"Steam Trading Cards, In-App Purchases, Multi-player",Playsaurus,windows;mac,0,"Free to Play, MOBA, Strategy, Casual, Clicker"
103093060,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
120970326,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
194966014,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Valve,windows;mac;linux,0,"FPS, Multiplayer, Free to Play"
180283418,"Steam Achievements, Multi-player, Single-player",Smartly Dressed Games,windows;mac;linux,3.4975,"Free to Play, Multiplayer, FPS, Action, Zombies"
244441983,"Single-player, MMO, Co-op",Gaijin Entertainment,windows;mac;linux,0,"Multiplayer, World War II, Free to Play"
302054444,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
90884508,"Multi-player, Steam Achievements, Full controller support",Ubisoft,windows,4.295,"FPS, Multiplayer, Shooter, Action, Adventure"
243141191,"Multi-player, Steam Achievements, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, Multiplayer, MOBA, FPS, Strategy"
150386429,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
139049885,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
112919409,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
182988804,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Valve,windows;mac;linux,0,"FPS, Multiplayer, Free to Play"
10385370,"Single-player, Multi-player, Steam Achievements",Valve,windows;mac;linux,9.528333333,"Multiplayer, FPS, Action, Free to Play, World War II"
244908996,Single-player,Scott Cawthon,windows,3.99,"Singleplayer, Horror, Survival Horror"
28424408,"Multi-player, Valve Anti-Cheat enabled, Co-op",Valve,windows;mac;linux,3.595,"Free to Play, MOBA, Strategy, Action, FPS"
217756269,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
191477470,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,15.72666667,"FPS, Free to Play, MOBA, Strategy, Zombies"
238013546,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
17947811,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
201678836,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
192204940,"Single-player, Multi-player, Co-op",Valve,windows;mac,7.19,"FPS, Zombies, Co-op"
197642964,"Single-player, Shared/Split Screen, Full controller support",Devolver Digital,windows;mac,0,"Action, Multiplayer, Free to Play"
273901604,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
211267410,"Steam Achievements, Partial Controller Support, Multi-player",Bethesda-Soft,windows,7.495,"FPS, Multiplayer, Free to Play, Action, Shooter"
33300480,"Single-player, Steam Achievements, Captions available",Valve,windows;mac;linux,6.723333333,"Action, FPS, Sci-fi, Singleplayer, Puzzle"
88344296,"Steam Trading Cards, Single-player, Co-op",Valve,windows,5.831875,"Free to Play, Co-op, FPS, Action, Strategy"
223124802,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
116325720,"Steam Achievements, Single-player, Steam Trading Cards",Valve,windows;mac;linux,12.41625,"Strategy, Turn-Based Strategy, Puzzle, First-Person, Action"
9128105,"Single-player, Steam Achievements, Steam Cloud",Valve,windows,12.00904762,"Action, Simulation, Strategy, RPG, FPS"
282638848,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Valve,windows;mac;linux,0,"FPS, Multiplayer, Free to Play"
118442089,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
224777419,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
253832736,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
201089557,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
204624428,"Steam Workshop, Multi-player, In-App Purchases",Valve,windows,0,"Free to Play, Multiplayer, Animation & Modeling, Video Production, FPS"
244722763,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Valve,windows;mac;linux,0,"FPS, Multiplayer, Free to Play"
239444411,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
194893507,"Multi-player, Steam Trading Cards, Steam Workshop",Valve,windows;mac;linux,1.398,"Free to Play, Multiplayer, MOBA, Strategy, FPS"
245005581,Multi-player,Freakinware Studios,windows;mac,0,"Multiplayer, Free to Play, Massively Multiplayer"
79537725,"Single-player, Online Multi-Player, Online Co-op",Smartly Dressed Games,windows;mac;linux,0,"Free to Play, Zombies, Survival"
72930582,"Single-player, Multi-player, Co-op",Activision,windows,29.99,"Action, FPS, Zombies"
102623516,"Single-player, Multi-player",SimBin,windows,2.49,"Simulation, Racing, Driving"
30548861,"Multi-player, Online Multi-Player, Local Multi-Player",Valve,windows;mac;linux,7.19,"Action, FPS, Multiplayer"
53779471,"Multi-player, Steam Achievements, Steam Trading Cards",Valve,windows;mac;linux,8.526666667,"Multiplayer, FPS, Action, Shooter, Racing"
197732882,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
58724834,"Single-player, Multi-player, Co-op",Activision;Aspyr Mac,windows;mac,19.99,"Action, FPS, Multiplayer"
203387556,"Single-player, Steam Achievements, Multi-player",Devolver Digital;Croteam,windows,13.4925,"Sci-fi, Multiplayer, World War II, Free to Play, RPG"
131785763,"Single-player, Co-op, Steam Achievements",Valve,windows,1.911851852,"Free to Play, Multiplayer, FPS, Action, RPG"
114881003,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
145052189,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Valve,windows;mac;linux,0,"FPS, Multiplayer, Free to Play"
184034224,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Valve,windows;mac;linux,0,"FPS, Multiplayer, Free to Play"
164611728,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
193315427,"Single-player, Multi-player, Online Multi-Player",Keen Software House,windows,15.49,"Space, Sandbox, Building"
121809665,"Multi-player, Steam Trading Cards, Steam Workshop",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy, FPS, Multiplayer"
21015565,"Multi-player, Online Multi-Player, Local Multi-Player",Valve,windows;mac;linux,7.19,"Action, FPS, Multiplayer"
206229824,"Single-player, Multi-player, Steam Achievements",2K;Aspyr Mac;Aspyr Linux,windows;mac;linux,19.99,"Strategy, Turn-Based Strategy, Turn-Based"
58217836,"Single-player, Steam Trading Cards, Steam Achievements",2K;Aspyr Mac;Aspyr Linux,windows;mac;linux,12.45,"Strategy, RPG, Free to Play, Co-op, Survival"
252475396,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
127325079,"Steam Trading Cards, Steam Achievements, Single-player",Adult Swim Games,windows,6.065714286,"Multiplayer, Action, FPS, Open World, Fantasy"
95695156,"Single-player, Steam Achievements, Steam Cloud",Valve,windows;mac;linux,8.224166667,"Indie, FPS, Co-op, First-Person, Zombies"
197966478,"Multi-player, Steam Achievements, Steam Trading Cards",Valve,windows;mac;linux,4.950869565,"Multiplayer, Free to Play, FPS, Action, Simulation"
186515716,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
71126210,"Single-player, Online Multi-Player, Online Co-op",Smartly Dressed Games,windows;mac;linux,0,"Free to Play, Zombies, Survival"
173168090,"Multi-player, Steam Achievements, Single-player",CI Games,windows,2.995,"FPS, Action, Sniper, Multiplayer, Shooter"
292470488,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
203222843,"Multi-player, Valve Anti-Cheat enabled, Steam Achievements",Square Enix,windows,1.665,"Free to Play, Multiplayer, Action, Open World, FPS"
86912006,"Single-player, Steam Trading Cards, Steam Achievements",Valve,windows;mac;linux,7.181785714,"Action, Indie, Free to Play, FPS, Multiplayer"
298557690,"Single-player, Multi-player, Steam Trading Cards",SEGA,windows;mac,29.99,"Strategy, Turn-Based Strategy, Historical"
202347606,"Multi-player, Steam Achievements, Full controller support",Valve,windows;mac;linux,0,"FPS, Multiplayer, Shooter"
166149095,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
275775796,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
200102265,"Single-player, Multi-player, Co-op",Valve,windows;mac;linux,7.19,"FPS, Zombies, Co-op"
152585209,"Steam Trading Cards, Single-player, Steam Achievements",Valve,windows,5.32,"Action, Indie, Free to Play, Open World, Zombies"
227783598,Multi-player,Javelin O,windows,0,"Action, Free to Play, Massively Multiplayer"
217987498,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Valve,windows;mac;linux,0,"FPS, Multiplayer, Free to Play"
193955543,"Single-player, Online Multi-Player, Online Co-op",Smartly Dressed Games,windows;mac;linux,0,"Free to Play, Zombies, Survival"
58662652,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
43565258,"Single-player, Multi-player, Co-op",Activision;Aspyr Mac,windows;mac,19.99,"Action, FPS, Multiplayer"
173003298,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Valve,windows;mac;linux,0,"FPS, Multiplayer, Free to Play"
202128053,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
121582062,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
281846414,"Multi-player, Steam Trading Cards, Steam Workshop",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy, FPS, Multiplayer"
88139607,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
217892263,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Valve,windows;mac;linux,0,"FPS, Multiplayer, Free to Play"
10595342,"Multi-player, Valve Anti-Cheat enabled, Includes Source SDK",Valve,windows;mac;linux,4.5925,"Action, FPS, Multiplayer, Free to Play, MOBA"
117312360,"Single-player, Multi-player, Steam Achievements",2K;Aspyr Mac;Aspyr Linux,windows;mac;linux,12.495,"FPS, Strategy, Turn-Based Strategy, Action, Singleplayer"
209665002,"Multi-player, Steam Trading Cards, Steam Achievements",Valve,windows;mac;linux,2.796,"Free to Play, Multiplayer, Sandbox, MOBA, Strategy"
244907939,"Single-player, Steam Achievements, Steam Trading Cards",Noble Empire Corp.,windows;mac;linux,0,"Free to Play, Shooter, Simulation"
156879739,"Steam Achievements, Steam Trading Cards, Multi-player",Valve,windows;mac;linux,4.496111111,"Free to Play, Multiplayer, Survival, MOBA, Strategy"
135066372,"Multi-player, Single-player, Steam Trading Cards",Electronic Arts,windows,14.76285714,"Open World, Racing, Simulation, Driving, Multiplayer"
64657716,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
139480472,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Valve,windows;mac;linux,0,"FPS, Multiplayer, Free to Play"
191905471,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
258213980,"Steam Achievements, Steam Trading Cards, Steam Workshop",Bethesda Softworks,windows,4.995,"FPS, Multiplayer, Free to Play, Fantasy, RPG"
39482136,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Valve,windows;mac;linux,0,"FPS, Multiplayer, Free to Play"
284452410,"Single-player, Multi-player, Steam Achievements",RedLynx Ltd.,windows,5.99,"Indie, Racing, Sports"
293978986,"Multi-player, MMO, Steam Achievements",Atelier 801,windows;mac,0,"Multiplayer, Free to Play, Massively Multiplayer"
228147470,"Multi-player, Co-op, Steam Trading Cards",Valve,windows;mac;linux,0,"Free to Play, MOBA, Strategy"
118693973,"Steam Trading Cards, Single-player, Steam Achievements",Valve,windows;mac;linux,5.3805,"Free to Play, Action, Multiplayer, FPS, RPG"
30432648,"Multi-player, Valve Anti-Cheat enabled, Cross-Platform Multiplayer",Valve,windows;mac;linux,4.5925,"FPS, Multiplayer, Action, Free to Play, World War II"
244290943,"Single-player, Multi-player, Steam Achievements",Beam Team Pty Ltd,windows;mac;linux,1.6475,"Free to Play, Survival, RPG, Anime, Open World"
250966627,"Single-player, Multi-player, Steam Achievements",Rockstar Games,windows,24.99,"Action, Multiplayer, Open World"
112432049,"Single-player, Multi-player, Online Multi-Player",Re-Logic,windows;mac;linux,6.99,"Adventure, Sandbox, Survival"
217993378,"Single-player, Steam Achievements, Partial Controller Support",Blowfish Studios,windows;mac;linux,1.995,"Indie, Casual, Racing, Action, Multiplayer"
114287682,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Valve,windows;mac;linux,0,"FPS, Multiplayer, Free to Play"
290948882,"Multi-player, Cross-Platform Multiplayer, Steam Achievements",Valve,windows;mac;linux,0,"FPS, Multiplayer, Free to Play"
89539775,"Single-player, Multi-player, Online Multi-Player",Trendy Entertainment,windows,0,"Multiplayer, Free to Play, Tower Defense"
199816966,"Multi-player, Steam Achievements, MMO",Activision,windows,2.499166667,"Free to Play, Action, Multiplayer, Zombies, FPS"
